REALPROP,FSNETINC,TANF_IND,RAWERND,FSTOTDE2,SHELDED,FSTOTDED,FSSLTDE2,FSGA,FSWAGES,LIQRESOR,FSERNDE2,FSDIS,HWGT,FSSLTDED,FSASSET,CERTHHSZ,FSSSI,FSNELDER,WRK_POOR,FSERNDED,FSTANF,FSUNEARN,RAWNET,TPOV,FSUSIZE,FSEARN,FSSTDDE2,FSNONCIT,FSGRINC,CAT_ELIG,FSVEHAST,VEHICLEA
0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,142.0,0.0,0.0,1026.1149193680856,0.0,142.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.672
0.0,534.0,0.0,49.0,236.0,53.0,236.0,53.0,0.0,246.0,503.0,73.0,0.0,728.0795585952811,53.0,503.0,3.0,0.0,0.0,1.0,49.0,0.0,524.0,534.0,56.0,3.0,246.0,187.0,0.0,770.0,0.0,0.0,3.0
0.0,2122.0,1.0,3.0,189.0,0.0,189.0,0.0,0.0,17.0,0.0,3.0,1.0,76.66617647058824,0.0,0.0,7.0,1631.0,0.0,1.0,3.0,364.0,2294.0,2125.0,92.0,7.0,17.0,186.0,0.0,2311.0,1.0,0.0,4.0
0.0,312.0,0.0,0.0,291.0,157.0,291.0,157.0,0.0,0.0,0.0,0.0,0.0,964.315831805738,157.0,0.0,1.0,603.0,1.0,0.0,0.0,0.0,603.0,311.0,74.0,1.0,0.0,201.0,0.0,603.0,1.0,0.0,2.672
0.0,198.0,1.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,794.4807073782382,0.0,0.0,3.0,0.0,0.0,0.0,0.0,332.0,332.0,198.0,24.0,3.0,0.0,134.0,0.0,332.0,1.0,0.0,2.672
0.0,487.0,0.0,0.0,308.0,174.0,308.0,174.0,795.0,0.0,0.0,0.0,0.0,930.7865393584484,174.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,795.0,486.0,97.0,1.0,0.0,201.0,1.0,795.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,417.0,603.0,0.0,0.0,0.0,5.0,0.0,0.0,511.458222849276,417.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.672
0.0,230.0,1.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,787.9063360493275,0.0,0.0,3.0,0.0,0.0,0.0,0.0,364.0,364.0,230.0,26.0,3.0,0.0,134.0,0.0,364.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.1149193680856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,417.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,610.1819660489733,417.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0
0.0,507.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,930.7865393584484,0.0,0.0,1.0,79.0,1.0,0.0,0.0,0.0,641.0,507.0,78.0,1.0,0.0,134.0,0.0,641.0,1.0,0.0,4.0
0.0,730.0,0.0,321.0,873.0,344.0,873.0,343.0,0.0,1603.0,702.0,480.0,0.0,689.2907690163173,343.0,702.0,3.0,0.0,0.0,1.0,320.0,0.0,0.0,729.0,116.0,3.0,1603.0,201.0,0.0,1603.0,0.0,0.0,7.0
0.0,154.0,0.0,72.0,206.0,0.0,206.0,0.0,0.0,0.0,0.0,72.0,0.0,995.8728117474616,0.0,0.0,1.0,0.0,0.0,1.0,72.0,0.0,0.0,154.0,44.0,1.0,360.0,134.0,0.0,360.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,328.0,417.0,551.0,194.0,0.0,0.0,0.0,0.0,0.0,833.2694954571944,417.0,0.0,3.0,0.0,0.0,0.0,0.0,328.0,328.0,0.0,24.0,3.0,0.0,0.0,0.0,328.0,1.0,0.0,4.0
0.0,164.0,1.0,0.0,162.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,0.0,577.9675459852986,0.0,0.0,5.0,0.0,0.0,0.0,0.0,326.0,326.0,164.0,17.0,5.0,0.0,162.0,0.0,326.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.1149193680856,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.0,500.0,0.0,0.0,184.0,0.0,184.0,0.0,0.0,0.0,0.0,0.0,1.0,930.7865393584484,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,684.0,500.0,84.0,1.0,0.0,134.0,0.0,684.0,0.0,0.0,3.0
0.0,837.0,0.0,242.0,376.0,0.0,376.0,0.0,0.0,1213.0,0.0,242.0,0.0,766.3190877304244,0.0,0.0,2.0,0.0,0.0,1.0,242.0,0.0,0.0,837.0,110.0,2.0,1213.0,134.0,0.0,1213.0,0.0,0.0,3.0
0.0,509.0,0.0,258.0,784.0,290.0,784.0,387.0,0.0,1293.0,0.0,387.0,0.0,625.4111934838908,387.0,0.0,4.0,0.0,0.0,1.0,258.0,0.0,0.0,798.0,78.0,4.0,1293.0,209.0,0.0,1293.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,375.0,254.0,388.0,241.0,0.0,0.0,0.0,0.0,0.0,1026.1149193680856,254.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,46.0,1.0,0.0,188.0,0.0,375.0,0.0,0.0,1.0
0.0,459.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,935.388599498536,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,593.0,459.0,73.0,1.0,0.0,134.0,0.0,593.0,0.0,0.0,1.0
0.0,646.0,0.0,228.0,512.0,147.0,512.0,147.0,0.0,1158.0,0.0,346.0,0.0,705.7266963510759,147.0,0.0,3.0,0.0,0.0,1.0,231.0,0.0,0.0,644.0,84.0,3.0,1158.0,201.0,0.0,1158.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,375.0,509.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.1149193680856,375.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,467.0,0.0,0.0,556.0,417.0,556.0,417.0,0.0,0.0,1480.0,0.0,0.0,633.957878163462,417.0,1480.0,4.0,0.0,0.0,0.0,0.0,0.0,1023.0,467.0,61.0,4.0,0.0,178.0,0.0,1023.0,0.0,0.0,3.0
0.0,560.0,1.0,64.0,656.0,454.0,656.0,453.0,0.0,280.0,1.0,96.0,1.0,615.5496395494013,453.0,1.0,4.0,603.0,0.0,1.0,64.0,293.0,896.0,559.0,73.0,4.0,320.0,208.0,0.0,1216.0,0.0,0.0,5.0
0.0,1209.0,0.0,224.0,357.0,0.0,357.0,0.0,0.0,1118.0,19.0,223.0,0.0,594.6198262681756,0.0,19.0,3.0,0.0,0.0,1.0,223.0,0.0,448.0,1209.0,113.0,3.0,1118.0,134.0,0.0,1566.0,0.0,0.0,6.0
0.0,354.0,0.0,0.0,249.0,116.0,249.0,115.0,0.0,0.0,0.0,0.0,1.0,956.42658517355,115.0,0.0,1.0,603.0,0.0,0.0,0.0,0.0,603.0,354.0,74.0,1.0,0.0,201.0,0.0,603.0,1.0,0.0,4.0
0.0,95.0,0.0,0.0,472.0,339.0,472.0,338.0,0.0,0.0,0.0,0.0,1.0,1007.0492440703496,338.0,0.0,1.0,249.0,0.0,0.0,0.0,0.0,567.0,94.0,69.0,1.0,0.0,201.0,0.0,567.0,1.0,0.0,1.0
0.0,469.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,933.41628729134,0.0,0.0,1.0,603.0,0.0,0.0,0.0,0.0,603.0,469.0,74.0,1.0,0.0,134.0,0.0,603.0,1.0,0.0,1.0
0.0,225.0,0.0,0.0,400.0,267.0,400.0,266.0,0.0,0.0,0.0,0.0,0.0,981.4091967539266,266.0,0.0,1.0,137.0,1.0,0.0,0.0,0.0,625.0,225.0,76.0,1.0,0.0,201.0,0.0,625.0,1.0,0.0,4.0
0.0,149.0,0.0,0.0,454.0,321.0,454.0,320.0,0.0,0.0,0.0,0.0,0.0,996.5302494548778,320.0,0.0,1.0,603.0,1.0,0.0,0.0,0.0,603.0,149.0,74.0,1.0,0.0,201.0,0.0,603.0,1.0,0.0,1.0
0.0,40.0,1.0,0.0,324.0,190.0,324.0,190.0,0.0,0.0,0.0,0.0,0.0,600.1942438788714,190.0,0.0,3.0,0.0,0.0,0.0,0.0,364.0,364.0,40.0,26.0,3.0,0.0,201.0,0.0,364.0,1.0,0.0,1.0
0.0,874.0,0.0,292.0,588.0,162.0,588.0,162.0,0.0,1462.0,423.0,438.0,0.0,1017.04183670544,162.0,423.0,3.0,0.0,0.0,1.0,292.0,0.0,0.0,874.0,106.0,3.0,1462.0,201.0,0.0,1462.0,0.0,0.0,3.0
0.0,578.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,93.0,0.0,0.0,902.5746462695356,0.0,93.0,1.0,0.0,1.0,0.0,0.0,0.0,712.0,578.0,87.0,1.0,0.0,134.0,0.0,712.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,435.0,417.0,556.0,296.0,0.0,0.0,0.0,0.0,0.0,567.3887590257535,417.0,0.0,4.0,0.0,0.0,0.0,0.0,435.0,435.0,0.0,26.0,4.0,0.0,18.0,0.0,435.0,1.0,0.0,4.0
0.0,0.0,0.0,31.0,154.0,0.0,164.0,0.0,0.0,154.0,0.0,20.0,0.0,660.8030424278045,0.0,0.0,1.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,19.0,1.0,154.0,124.0,0.0,154.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,222.0,417.0,551.0,88.0,0.0,0.0,0.0,0.0,0.0,660.8030424278045,417.0,0.0,1.0,0.0,0.0,0.0,0.0,222.0,222.0,0.0,27.0,1.0,0.0,0.0,0.0,222.0,1.0,0.0,1.0
0.0,0.0,1.0,0.0,273.0,283.0,416.0,139.0,0.0,0.0,0.0,0.0,0.0,580.1855594204745,282.0,0.0,3.0,0.0,0.0,0.0,0.0,273.0,273.0,0.0,20.0,3.0,0.0,58.0,0.0,273.0,1.0,0.0,4.0
0.0,604.0,1.0,137.0,278.0,2.0,278.0,2.0,0.0,688.0,0.0,139.0,0.0,869.1864162510785,2.0,0.0,4.0,0.0,0.0,1.0,137.0,194.0,194.0,603.0,53.0,4.0,688.0,141.0,0.0,882.0,1.0,0.0,4.0
0.0,8.0,0.0,152.0,755.0,2237.0,755.0,417.0,0.0,0.0,28.0,152.0,0.0,562.8884879089948,417.0,28.0,8.0,0.0,0.0,1.0,152.0,0.0,0.0,0.0,27.0,8.0,763.0,186.0,0.0,763.0,0.0,0.0,6.0
0.0,1213.0,0.0,4.0,138.0,0.0,138.0,0.0,0.0,0.0,20.0,4.0,0.0,1187.1156545883723,0.0,20.0,3.0,0.0,0.0,1.0,4.0,0.0,1331.0,1213.0,98.0,3.0,20.0,134.0,0.0,1351.0,0.0,0.0,3.0
0.0,293.0,0.0,132.0,583.0,531.0,583.0,265.0,0.0,0.0,429.0,198.0,0.0,681.8155268829191,265.0,429.0,9.0,0.0,0.0,1.0,132.0,0.0,212.0,140.0,28.0,9.0,664.0,279.0,1.0,876.0,0.0,0.0,6.0
0.0,589.0,0.0,206.0,439.0,101.0,439.0,100.0,0.0,1028.0,483.0,305.0,0.0,875.3136551544064,100.0,483.0,3.0,0.0,0.0,1.0,205.0,0.0,0.0,588.0,74.0,3.0,1028.0,201.0,0.0,1028.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,293.0,417.0,551.0,159.0,0.0,0.0,0.0,0.0,0.0,580.1855594204746,417.0,0.0,3.0,0.0,0.0,0.0,0.0,293.0,293.0,0.0,21.0,3.0,0.0,0.0,0.0,293.0,1.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,405.0,539.0,0.0,0.0,0.0,78.0,0.0,0.0,616.3258249981953,405.0,78.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,300.0,417.0,356.0,166.0,0.0,0.0,0.0,0.0,0.0,616.3258249981952,222.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,27.0,2.0,0.0,145.0,1.0,300.0,0.0,0.0,3.0
0.0,417.0,0.0,20.0,325.0,173.0,325.0,172.0,0.0,0.0,246.0,28.0,1.0,824.7496214021988,172.0,246.0,2.0,139.0,0.0,1.0,19.0,0.0,643.0,415.0,67.0,2.0,99.0,201.0,0.0,742.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,0.0,1013.0,579.0,0.0,0.0,0.0,0.0,0.0,0.0,576.2680334900645,417.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,184.0,280.0,414.0,50.0,0.0,0.0,635.0,0.0,0.0,660.8030424278044,280.0,635.0,1.0,0.0,1.0,0.0,0.0,0.0,184.0,0.0,23.0,1.0,0.0,0.0,0.0,184.0,0.0,0.0,3.0
0.0,409.0,0.0,136.0,269.0,0.0,269.0,0.0,0.0,678.0,229.0,135.0,0.0,821.4148406702699,0.0,229.0,2.0,0.0,0.0,1.0,135.0,0.0,0.0,408.0,62.0,2.0,678.0,134.0,0.0,678.0,0.0,0.0,3.0
0.0,159.0,1.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,696.3605628221172,0.0,0.0,2.0,0.0,0.0,0.0,0.0,293.0,293.0,159.0,27.0,2.0,0.0,134.0,0.0,293.0,1.0,0.0,4.0
0.0,84.0,0.0,167.0,744.0,417.0,744.0,417.0,0.0,828.0,0.0,210.0,0.0,617.9527927463361,417.0,0.0,5.0,0.0,0.0,1.0,165.0,0.0,0.0,83.0,42.0,5.0,828.0,206.0,0.0,828.0,1.0,0.0,4.0
0.0,689.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,40.0,0.0,1.0,902.5746462695356,0.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,823.0,689.0,101.0,1.0,0.0,134.0,0.0,823.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,293.0,417.0,551.0,159.0,0.0,0.0,0.0,0.0,0.0,616.3258249981952,417.0,0.0,2.0,0.0,0.0,0.0,0.0,293.0,293.0,0.0,27.0,2.0,0.0,0.0,0.0,293.0,1.0,0.0,4.0
0.0,230.0,1.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,731.3757606134823,0.0,0.0,2.0,0.0,0.0,0.0,0.0,364.0,364.0,230.0,33.0,2.0,0.0,134.0,0.0,364.0,1.0,0.0,1.0
0.0,509.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,902.5746462695356,0.0,0.0,1.0,129.0,0.0,0.0,0.0,0.0,643.0,509.0,79.0,1.0,0.0,134.0,0.0,643.0,1.0,0.0,2.672
0.0,137.0,0.0,0.0,495.0,396.0,495.0,361.0,0.0,0.0,0.0,0.0,1.0,729.1660476572056,361.0,0.0,1.0,623.0,0.0,0.0,0.0,0.0,632.0,102.0,77.0,1.0,0.0,201.0,0.0,632.0,1.0,0.0,1.0
0.0,238.0,0.0,0.0,563.0,429.0,563.0,429.0,0.0,0.0,745.0,0.0,0.0,779.187758790462,429.0,745.0,1.0,0.0,1.0,0.0,0.0,0.0,801.0,238.0,98.0,1.0,0.0,201.0,0.0,801.0,0.0,0.0,2.0
0.0,473.0,0.0,15.0,245.0,96.0,245.0,96.0,0.0,0.0,0.0,22.0,0.0,897.5724751532567,96.0,0.0,1.0,78.0,1.0,1.0,15.0,0.0,643.0,472.0,88.0,1.0,75.0,201.0,0.0,718.0,1.0,0.0,4.0
0.0,623.0,0.0,0.0,373.0,0.0,373.0,0.0,0.0,0.0,209.0,0.0,1.0,902.5746462695356,0.0,209.0,1.0,0.0,0.0,0.0,0.0,0.0,996.0,623.0,122.0,1.0,0.0,134.0,0.0,996.0,0.0,0.0,2.0
0.0,633.0,0.0,0.0,164.0,30.0,164.0,30.0,0.0,0.0,258.0,0.0,0.0,902.5746462695356,30.0,258.0,1.0,0.0,1.0,0.0,0.0,0.0,797.0,632.0,98.0,1.0,0.0,164.0,0.0,797.0,0.0,0.0,2.0
0.0,764.0,0.0,0.0,146.0,0.0,146.0,0.0,0.0,0.0,477.0,0.0,0.0,902.5746462695356,0.0,477.0,1.0,0.0,1.0,0.0,0.0,0.0,910.0,764.0,111.0,1.0,0.0,134.0,0.0,910.0,0.0,0.0,1.0
0.0,841.0,0.0,378.0,1053.0,386.0,1053.0,386.0,0.0,1894.0,84.0,567.0,0.0,987.5711326195252,386.0,84.0,4.0,0.0,0.0,1.0,378.0,0.0,0.0,840.0,114.0,4.0,1894.0,208.0,0.0,1894.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,260.0,417.0,551.0,126.0,0.0,0.0,0.0,0.0,0.0,660.8030424278045,417.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,260.0,0.0,32.0,1.0,0.0,0.0,0.0,260.0,0.0,0.0,1.0
0.0,0.0,1.0,0.0,506.0,417.0,579.0,344.0,0.0,0.0,0.0,0.0,0.0,576.2680334900645,417.0,0.0,5.0,0.0,0.0,0.0,0.0,506.0,506.0,0.0,26.0,5.0,0.0,89.0,0.0,506.0,1.0,0.0,4.0
0.0,720.0,1.0,0.0,197.0,63.0,197.0,63.0,0.0,0.0,111.0,0.0,1.0,976.4821451996052,63.0,111.0,2.0,0.0,0.0,0.0,0.0,123.0,917.0,719.0,83.0,2.0,0.0,197.0,0.0,917.0,1.0,0.0,2.0
0.0,670.0,1.0,0.0,175.0,41.0,175.0,41.0,0.0,0.0,0.0,0.0,1.0,951.4712896465554,41.0,0.0,2.0,623.0,0.0,0.0,0.0,222.0,845.0,669.0,77.0,2.0,0.0,175.0,0.0,845.0,1.0,0.0,1.0
0.0,0.0,0.0,8.0,417.0,417.0,559.0,275.0,0.0,0.0,0.0,0.0,0.0,616.3258249981952,417.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,377.0,0.0,38.0,2.0,40.0,0.0,0.0,417.0,0.0,0.0,3.0
0.0,306.0,0.0,0.0,337.0,458.0,337.0,203.0,0.0,0.0,0.0,0.0,1.0,733.5854735699609,203.0,0.0,3.0,163.0,0.0,0.0,0.0,0.0,643.0,305.0,46.0,3.0,0.0,201.0,0.0,643.0,0.0,0.0,1.0
0.0,592.0,0.0,0.0,603.0,417.0,603.0,417.0,0.0,0.0,748.0,0.0,0.0,856.3491932858049,417.0,748.0,8.0,0.0,0.0,0.0,0.0,0.0,1195.0,592.0,43.0,8.0,0.0,186.0,0.0,1195.0,0.0,0.0,3.0
0.0,641.0,1.0,120.0,254.0,0.0,254.0,0.0,0.0,602.0,0.0,120.0,0.0,936.4647762990016,0.0,0.0,2.0,0.0,0.0,1.0,120.0,293.0,293.0,641.0,81.0,2.0,602.0,134.0,0.0,895.0,1.0,0.0,4.0
0.0,0.0,1.0,0.0,293.0,225.0,359.0,159.0,0.0,0.0,0.0,0.0,0.0,616.3258249981953,225.0,0.0,2.0,0.0,0.0,0.0,0.0,293.0,293.0,0.0,27.0,2.0,0.0,135.0,0.0,293.0,1.0,0.0,1.0
0.0,509.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,1.0,902.5746462695356,0.0,0.0,1.0,440.0,0.0,0.0,0.0,0.0,643.0,509.0,79.0,1.0,0.0,134.0,0.0,643.0,1.0,0.0,1.0
0.0,128.0,0.0,103.0,387.0,150.0,387.0,150.0,0.0,515.0,0.0,155.0,0.0,724.1638765219485,150.0,0.0,1.0,0.0,0.0,1.0,103.0,0.0,0.0,128.0,63.0,1.0,515.0,201.0,0.0,515.0,0.0,0.0,1.0
0.0,124.0,0.0,0.0,508.0,374.0,508.0,374.0,9.0,0.0,0.0,0.0,1.0,722.4964861675566,374.0,0.0,1.0,623.0,0.0,0.0,0.0,0.0,632.0,124.0,77.0,1.0,0.0,201.0,0.0,632.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,25.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,660.8030424278045,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.0,140.0,0.0,0.0,577.0,443.0,577.0,443.0,9.0,0.0,0.0,0.0,0.0,730.8334380091914,443.0,0.0,1.0,623.0,1.0,0.0,0.0,0.0,717.0,139.0,88.0,1.0,0.0,201.0,0.0,717.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,417.0,551.0,0.0,0.0,0.0,0.0,0.0,0.0,660.8030424278045,417.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,347.0,0.0,0.0,285.0,347.0,285.0,151.0,9.0,0.0,0.0,0.0,0.0,834.2116410487654,151.0,0.0,1.0,623.0,1.0,0.0,0.0,0.0,632.0,347.0,77.0,1.0,0.0,201.0,0.0,632.0,1.0,0.0,4.0
0.0,487.0,0.0,29.0,256.0,95.0,256.0,94.0,0.0,144.0,0.0,42.0,1.0,902.5746462695356,94.0,0.0,1.0,599.0,0.0,1.0,28.0,0.0,599.0,484.0,91.0,1.0,144.0,201.0,0.0,743.0,1.0,0.0,1.0
0.0,0.0,0.0,0.0,375.0,254.0,388.0,241.0,375.0,0.0,0.0,0.0,0.0,660.8030424278045,254.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,46.0,1.0,0.0,188.0,0.0,375.0,1.0,0.0,1.0
0.0,457.0,0.0,180.0,536.0,150.0,536.0,194.0,0.0,901.0,0.0,270.0,0.0,804.7005143678048,194.0,0.0,5.0,0.0,0.0,1.0,180.0,0.0,92.0,450.0,51.0,5.0,901.0,243.0,0.0,993.0,0.0,0.0,1.0
0.0,866.0,0.0,251.0,390.0,0.0,390.0,0.0,0.0,1256.0,0.0,251.0,0.0,1000.9102555895774,0.0,0.0,4.0,0.0,0.0,1.0,251.0,0.0,0.0,865.0,75.0,4.0,1256.0,139.0,0.0,1256.0,0.0,0.0,1.0
0.0,39.0,1.0,0.0,254.0,38.0,254.0,120.0,0.0,0.0,0.0,0.0,0.0,636.3345094394717,120.0,0.0,2.0,0.0,0.0,0.0,0.0,293.0,293.0,38.0,27.0,2.0,0.0,201.0,0.0,293.0,1.0,0.0,1.0
0.0,804.0,0.0,0.0,336.0,201.0,336.0,202.0,0.0,0.0,37.0,0.0,1.0,902.5746462695356,202.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,1140.0,804.0,140.0,1.0,0.0,201.0,0.0,1140.0,0.0,0.0,3.0
0.0,364.0,0.0,0.0,279.0,145.0,279.0,145.0,0.0,0.0,63.0,0.0,1.0,842.5485928964184,145.0,63.0,1.0,0.0,0.0,0.0,0.0,0.0,643.0,363.0,79.0,1.0,0.0,201.0,0.0,643.0,0.0,0.0,1.0
0.0,655.0,0.0,0.0,134.0,2.0,134.0,0.0,0.0,0.0,109.0,0.0,0.0,902.5746462695356,0.0,109.0,1.0,0.0,1.0,0.0,0.0,0.0,789.0,652.0,97.0,1.0,0.0,134.0,0.0,789.0,0.0,0.0,1.0
0.0,0.0,0.0,15.0,287.0,417.0,566.0,138.0,0.0,0.0,507.0,0.0,0.0,616.3258249981955,417.0,507.0,2.0,0.0,0.0,1.0,15.0,0.0,208.0,0.0,26.0,2.0,79.0,0.0,0.0,287.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,660.8030424278045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,350.0,417.0,551.0,216.0,350.0,0.0,0.0,0.0,0.0,660.8030424278045,417.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,350.0,0.0,43.0,1.0,0.0,0.0,0.0,350.0,1.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,660.8030424278045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,18.0,0.0,0.0,369.0,177.0,369.0,177.0,0.0,0.0,0.0,0.0,0.0,669.1399942735939,177.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,387.0,18.0,47.0,1.0,0.0,201.0,0.0,387.0,0.0,0.0,1.0
0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,660.8030424278045,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,1303.0,0.0,321.0,460.0,0.0,460.0,0.0,0.0,45.0,37.0,321.0,0.0,1219.3383942517291,0.0,37.0,4.0,0.0,0.0,1.0,321.0,0.0,156.0,1302.0,106.0,4.0,1607.0,139.0,0.0,1763.0,0.0,0.0,6.0
0.0,1505.0,0.0,277.0,460.0,23.0,460.0,22.0,0.0,1384.0,75.0,298.0,0.0,1329.9284813580905,22.0,75.0,5.0,0.0,0.0,1.0,276.0,0.0,581.0,1503.0,101.0,5.0,1384.0,184.0,0.0,1965.0,0.0,0.0,5.0
0.0,0.0,1.0,0.0,293.0,417.0,551.0,159.0,0.0,0.0,0.0,0.0,0.0,616.3258249981953,417.0,0.0,2.0,0.0,0.0,0.0,0.0,293.0,293.0,0.0,27.0,2.0,0.0,0.0,0.0,293.0,1.0,0.0,4.0
0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,616.3258249981953,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,417.0,551.0,0.0,0.0,0.0,167.8657105606258,0.0,0.0,616.3258249981953,417.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,322.0,456.0,0.0,0.0,0.0,1602.0,0.0,0.0,616.3258249981953,322.0,1602.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.0,447.0,0.0,0.0,134.0,0.0,134.0,0.0,0.0,0.0,28.0,0.0,0.0,752.5392706047368,0.0,28.0,1.0,0.0,1.0,0.0,0.0,0.0,581.0,447.0,71.0,1.0,0.0,134.0,0.0,581.0,0.0,0.0,3.0
